observation_id,species,common_name,iconic_taxon,latitude,longitude,observed_on
210402807,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.01241945,-123.08725,2024-04-27
210403610,Collinsia parviflora,small-flowered blue-eyed mary,Plantae,49.0178528333,-123.0423916667,2024-04-27
210404638,Agrobacterium radiobacter,bacterial crown gall,,49.0154111167,-123.042275,2024-04-27
210404763,Galium,bedstraws,Plantae,49.2420295297,-122.9441118613,2024-04-27
210404847,Branta canadensis,Canada Goose,Aves,49.2420295297,-122.9441118613,2024-04-27
210405539,Citrus,citrus,Plantae,49.24822,-122.9058,2024-04-27
210405816,Agrobacterium rubi,,,49.0181278333,-123.0430833333,2024-04-27
210406080,Malus domestica,apple,Plantae,49.2483633333,-122.9058383333,2024-04-27
210406147,Menyanthes trifoliata,Bogbean,Plantae,49.3049308019,-123.1397582214,2024-04-27
210406242,Lithobates clamitans,Green Frog,Amphibia,49.3037916667,-123.1417305,2024-04-27
210406576,Persea americana,Avocado,Plantae,49.24828,-122.9057216667,2024-04-27
210407242,Musa acuminata,Cavendish banana,Plantae,49.24828,-122.9057616667,2024-04-27
210409308,Spiraea douglasii,Rose Spirea,Plantae,49.2976180092,-123.1388772839,2024-04-27
210409384,Populus nigra,Black Poplar,Plantae,49.0180361667,-123.04095,2024-04-27
210409447,Rubus armeniacus,Armenian Blackberry,Plantae,49.2976118066,-123.1382031274,2024-04-27
210409790,Pemphigus spyrothecae,Poplar Spiral Gall Aphid,Insecta,49.0140083333,-123.0398971667,2024-04-27
210410750,Athyrium filix-femina,lady fern,Plantae,49.2420295297,-122.9441118613,2024-04-27
210411439,Zootermopsis angusticollis,Pacific Dampwood Termite,Insecta,49.30401635,-123.1390777,2024-04-27
210412631,Crataegus monogyna,common hawthorn,Plantae,49.2311333333,-122.8082583333,2024-04-27
210412633,Veronica chamaedrys,Germander Speedwell,Plantae,49.231619445,-122.8089,2024-04-27
210412635,Galium mollugo,Hedge Bedstraw,Plantae,49.2316361117,-122.809044445,2024-04-27
210412647,Ribes sanguineum,Red-flowering Currant,Plantae,49.2316083333,-122.8092583333,2024-04-27
210412648,Homalothecium fulgescens,tree mat homalothecium moss,Plantae,49.231869445,-122.809005555,2024-04-27
210412650,Anthriscus sylvestris,Cow Parsley,Plantae,49.2319333333,-122.8089972217,2024-04-27
210412656,Crataegus douglasii,Black Hawthorn,Plantae,49.2322833333,-122.8092416667,2024-04-27
210412659,Vicia sativa,Common Vetch,Plantae,49.2326166667,-122.8094722217,2024-04-27
210412664,Cepaea nemoralis,Brown-lipped Snail,Mollusca,49.2331361117,-122.809744445,2024-04-27
210412669,Arion ater,Black Slug,Mollusca,49.2332888883,-122.8098666667,2024-04-27
210412670,Lamium galeobdolon,yellow archangel,Plantae,49.233944445,-122.8102583333,2024-04-27
210412672,Passerculus sandwichensis,Savannah Sparrow,Aves,49.23238,-122.8093416667,2024-04-27
210412674,Spiraea douglasii,Rose Spirea,Plantae,49.2338135435,-122.8103767893,2024-04-27
210412676,Dacrymyces stillatus,Jelly Spot Fungus,Fungi,49.2369472217,-122.8120583333,2024-04-27
210412685,Alopecurus pratensis,Meadow Foxtail,Plantae,49.238025,-122.8127277783,2024-04-27
210412686,Urtica dioica,,Plantae,49.238394445,-122.8129416667,2024-04-27
210412692,Allogona townsendiana,Oregon forestsnail,Mollusca,49.2384083333,-122.8129583333,2024-04-27
210412700,Allogona townsendiana,Oregon forestsnail,Mollusca,49.23865,-122.813094445,2024-04-27
210412702,Allogona townsendiana,Oregon forestsnail,Mollusca,49.2384527783,-122.8129666667,2024-04-27
210412704,Allogona townsendiana,Oregon forestsnail,Mollusca,49.238905555,-122.8132333333,2024-04-27
210412710,Urtica dioica,,Plantae,49.2388888883,-122.8132472217,2024-04-27
210412711,Lamium purpureum,red deadnettle,Plantae,49.2389972217,-122.8132333333,2024-04-27
210412712,Allogona townsendiana,Oregon forestsnail,Mollusca,49.2400027783,-122.812080555,2024-04-27
210412720,Ranunculus repens,Creeping buttercup,Plantae,49.240319445,-122.811669445,2024-04-27
210412723,Agrocybe,,Fungi,49.2408111117,-122.8101888883,2024-04-27
210412727,Ilex,hollies,Plantae,49.242175,-122.806130555,2024-04-27
210412736,Mareca strepera,Gadwall,Aves,49.2419344827,-122.8058162387,2024-04-27
210412737,Salix lasiandra,Pacific Willow,Plantae,49.2424138883,-122.805380555,2024-04-27
210412738,Mareca strepera,Gadwall,Aves,49.2418675417,-122.805879948,2024-04-27
210412746,Hieracium maculatum,Spotted Hawkweed,Plantae,49.242405555,-122.8055888883,2024-04-27
210412750,Mergus merganser,Common Merganser,Aves,49.2418405126,-122.8062323998,2024-04-27
210412753,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,Mammalia,49.2423963744,-122.8059203612,2024-04-27
210412757,Alnus rubra,Red Alder,Plantae,49.2401828221,-122.8075710799,2024-04-27
210412760,Alnus rubra,Red Alder,Plantae,49.2399564575,-122.8075598447,2024-04-27
210412761,Sambucus racemosa,red-berried elder,Plantae,49.2395263257,-122.8079797915,2024-04-27
210412769,Alnus rubra,Red Alder,Plantae,49.239318419,-122.80776405,2024-04-27
210412772,Anas platyrhynchos,Mallard,Aves,49.2391578312,-122.808124484,2024-04-27
210412773,Fomitopsis betulina,birch polypore,Fungi,49.237066502,-122.8071299219,2024-04-27
210412775,Pteridium aquilinum,common bracken,Plantae,49.236844445,-122.8076333333,2024-04-27
210412782,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.2361533325,-122.805353552,2024-04-27
210412783,Passerculus sandwichensis,Savannah Sparrow,Aves,49.2362786191,-122.805679585,2024-04-27
210412791,Chamaenerion angustifolium,fireweed,Plantae,49.235805555,-122.8031,2024-04-27
210412792,Setophaga coronata auduboni,Audubon's Warbler,Aves,49.2359281012,-122.8025254303,2024-04-27
210412796,Turdus migratorius,American Robin,Aves,49.2356618972,-122.8020925011,2024-04-27
210412801,Achillea millefolium,common yarrow,Plantae,49.234525,-122.8013527783,2024-04-27
210412803,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.2324272584,-122.8028010087,2024-04-27
210412810,Passerculus sandwichensis,Savannah Sparrow,Aves,49.2324885595,-122.8027446823,2024-04-27
210412817,Rubus bifrons,Himalayan Blackberry,Plantae,49.230769445,-122.8061611117,2024-04-27
210412818,Passerculus sandwichensis,Savannah Sparrow,Aves,49.2340844286,-122.8105674604,2024-04-27
210412973,Achillea millefolium,common yarrow,Plantae,49.099422,-123.18277,2024-04-27
210412974,Spatula clypeata,Northern Shoveler,Aves,49.099213,-123.18269,2024-04-27
210412976,Solidago elongata,west coast Canada goldenrod,Plantae,49.09917,-123.18249,2024-04-27
210412983,Argentina anserina,common silverweed,Plantae,49.09913,-123.18226,2024-04-27
210412984,Fulica americana,American Coot,Aves,49.099102,-123.18215,2024-04-27
210412985,Mareca americana,American Wigeon,Aves,49.099106,-123.18206,2024-04-27
210412993,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.099155,-123.181114,2024-04-27
210412999,Abies,firs,Plantae,49.0992,-123.18056,2024-04-27
210413001,Gaultheria shallon,salal,Plantae,49.098797,-123.180214,2024-04-27
210413007,Vicia gigantea,giant vetch,Plantae,49.098667,-123.18054,2024-04-27
210413020,Setophaga coronata auduboni,Audubon's Warbler,Aves,49.098194,-123.180984,2024-04-27
210413022,Passer domesticus,House Sparrow,Aves,49.098133,-123.18104,2024-04-27
210413025,Tringa melanoleuca,Greater Yellowlegs,Aves,49.097836,-123.181046,2024-04-27
210413032,Barbarea orthoceras,American yellowrocket,Plantae,49.09703,-123.1811,2024-04-27
210413036,Cirsium arvense,creeping thistle,Plantae,49.095085,-123.18255,2024-04-27
210413040,Anas acuta,Northern Pintail,Aves,49.095215,-123.183685,2024-04-27
210413046,Hirundo rustica,Barn Swallow,Aves,49.095894,-123.18512,2024-04-27
210413052,Hirundo rustica,Barn Swallow,Aves,49.095905,-123.18513,2024-04-27
210413063,Tachycineta bicolor,Tree Swallow,Aves,49.09612,-123.18524,2024-04-27
210413064,Spinus tristis,American Goldfinch,Aves,49.0962934483,-123.18535,2024-04-27
210413066,Tachycineta bicolor,Tree Swallow,Aves,49.09613,-123.18525,2024-04-27
210413077,Hirundo rustica,Barn Swallow,Aves,49.09629,-123.1853524,2024-04-27
210413079,Bucephala albeola,Bufflehead,Aves,49.0962921817,-123.1853581817,2024-04-27
210413080,Bucephala albeola,Bufflehead,Aves,49.0962929083,-123.1853589083,2024-04-27
210413087,Hirundo rustica,Barn Swallow,Aves,49.09689364,-123.18552656,2024-04-27
210413089,Hirundo rustica,Barn Swallow,Aves,49.096912,-123.18545,2024-04-27
210413094,Tachycineta bicolor,Tree Swallow,Aves,49.0969425317,-123.1853509383,2024-04-27
210413095,Hirundo rustica,Barn Swallow,Aves,49.0969420933,-123.185356,2024-04-27
210413103,Argentina anserina,common silverweed,Plantae,49.09692,-123.1853351,2024-04-27
210413105,Lupinus polyphyllus,Large-leaved lupine,Plantae,49.096935,-123.18525,2024-04-27
210413106,Lupinus polyphyllus,Large-leaved lupine,Plantae,49.097054,-123.18487,2024-04-27
210413109,Taphrina populina,Poplar Leaf Curl,Fungi,49.0140388833,-123.0398916667,2024-04-27
210413118,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,49.09854,-123.18372,2024-04-27
210413120,Ramalina farinacea,Farinose Cartilage Lichen,Fungi,49.0977,-123.18349,2024-04-27
210413122,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,49.099083,-123.18413,2024-04-27
210413128,Sorbus aucuparia,European mountain ash,Plantae,49.09977,-123.1846,2024-04-27
210413133,Sorbus aucuparia,European mountain ash,Plantae,49.100872,-123.18537,2024-04-27
210413135,Osmorhiza berteroi,mountain sweet cicely,Plantae,49.1013,-123.18567,2024-04-27
210413136,Malus fusca,Pacific Crab Apple,Plantae,49.10147,-123.1858,2024-04-27
210413142,Vicia gigantea,giant vetch,Plantae,49.101902,-123.18609,2024-04-27
210413143,Cirsium arvense,creeping thistle,Plantae,49.1018,-123.18601,2024-04-27
210413144,Ardea herodias,Great Blue Heron,Aves,49.10114,-123.18509,2024-04-27
210415285,Polygonatum,Solomon's seals,Plantae,49.3012817479,-123.1342686415,2024-04-27
210415773,Pemphigus populiglobuli,,Insecta,49.01538055,-123.0422416667,2024-04-27
210415800,Symphoricarpos,snowberries,Plantae,49.3002472092,-123.1347391298,2024-04-27
210415930,Aythya collaris,Ring-necked Duck,Aves,49.098736,-123.183014,2024-04-27
210415933,Bellis perennis,Lawn daisy,Plantae,49.0986717233,-123.18291,2024-04-27
210415935,Crataegus monogyna,common hawthorn,Plantae,49.098670345,-123.18291,2024-04-27
210415941,Setophaga coronata coronata,Myrtle Warbler,Aves,49.098545,-123.18265,2024-04-27
210415942,Fulica americana,American Coot,Aves,49.09821,-123.182526,2024-04-27
210415944,Fulica americana,American Coot,Aves,49.098198,-123.182495,2024-04-27
210415951,Haliaeetus leucocephalus,Bald Eagle,Aves,49.090397495,-123.1603357567,2024-04-27
210415952,Agelaius phoeniceus,Red-winged Blackbird,Aves,49.0938404983,-123.1659212817,2024-04-27
210415960,Turdus migratorius,American Robin,Aves,49.0853706617,-123.1214753917,2024-04-27
210415981,Anemonoides,,Plantae,49.3009187855,-123.1358189632,2024-04-27
210416936,Sambucus racemosa,red-berried elder,Plantae,49.3003948918,-123.1396847126,2024-04-27
210417116,Dicentra formosa,Pacific Bleeding Heart,Plantae,49.3005943447,-123.1369144821,2024-04-27
210417880,Pemphigus populivenae,Sugarbeet Root Aphid,Insecta,49.0152277833,-123.0419945,2024-04-27
210418773,Ganoderma brownii,Artist's Conk,Fungi,49.2390479671,-123.204858261,2024-04-27
210418800,Lysichiton americanus,western skunk cabbage,Plantae,49.3034702586,-123.136721314,2024-04-27
210419021,Equisetidae,Horsetails,Plantae,49.3034556568,-123.137099016,2024-04-27
210419121,Populus trichocarpa,black cottonwood,Plantae,49.01538055,-123.042225,2024-04-27
210419203,Brachythecium rivulare,Waterside Feather Moss,Plantae,49.2769856888,-123.1879987155,2024-04-27
210419627,Charadrius vociferus,Killdeer,Aves,49.2144,-122.8616388889,2024-04-27
210419834,Digitalis purpurea,purple foxglove,Plantae,49.3138066132,-123.1192788694,2024-04-27
210420206,Nebria brevicollis,European Gazelle Beetle,Insecta,49.2714091434,-123.0126489189,2024-04-27
210420510,Nebria brevicollis,European Gazelle Beetle,Insecta,49.22945222,-123.1765738468,2024-04-27
210420761,Hyacinthoides,Bluebells,Plantae,49.2933860077,-123.0647850344,2024-04-27
210420762,Salix × pendulina tristis,Golden Weeping Willow,Plantae,49.01355,-123.0402166667,2024-04-27
210421328,Ranunculus,buttercups,Plantae,49.382373689,-123.0210728837,2024-04-27
210421644,Spinus tristis,American Goldfinch,Aves,49.2389611111,-123.1597166667,2024-04-27
210421663,Crataegus monogyna,common hawthorn,Plantae,49.10173,-123.185425,2024-04-27
210421665,Betula pendula,silver birch,Plantae,49.10112,-123.18507,2024-04-27
210421666,Sorbus aucuparia,European mountain ash,Plantae,49.10076,-123.18469,2024-04-27
210421679,Betula pendula,silver birch,Plantae,49.09973,-123.18355,2024-04-27
210421684,Armadillidium vulgare,Common Pill Woodlouse,Animalia,49.09941,-123.18336,2024-04-27
210421685,Homalothecium fulgescens,tree mat homalothecium moss,Plantae,49.09867,-123.18051,2024-04-27
210421701,Xanthoria parietina,Common Sunburst Lichen,Fungi,49.098743,-123.18023,2024-04-27
210421702,Hirundo rustica,Barn Swallow,Aves,49.098618,-123.17938,2024-04-27
210421704,Parmelia sulcata,Netted shield lichen,Fungi,49.098614235,-123.179375,2024-04-27
210421722,Chironomus,,Insecta,49.0982944383,-123.1789695117,2024-04-27
210421724,Chironomus,,Insecta,49.0983134633,-123.1788817067,2024-04-27
210421725,Geranium pusillum,Small-flowered Crane's-bill,Plantae,49.098274,-123.17847,2024-04-27
210421733,Homalothecium fulgescens,tree mat homalothecium moss,Plantae,49.098324,-123.17842,2024-04-27
210421738,Prunella vulgaris,common selfheal,Plantae,49.09822,-123.178246,2024-04-27
210421799,Lumbricidae,Lumbricid Earthworms,Animalia,49.2049479892,-123.101624252,2024-04-27
210422182,Salix lasiandra,Pacific Willow,Plantae,49.01355,-123.0402166667,2024-04-27
210422329,Spinus pinus,Pine Siskin,Aves,49.2381806352,-123.1596521661,2024-04-27
210422600,Centaurea,knapweeds,Plantae,49.3430144353,-123.0474607505,2024-04-27
210422921,Lumbricidae,Lumbricid Earthworms,Animalia,49.2902780589,-123.0326656016,2024-04-27
210423004,Trifolium pratense,Red Clover,Plantae,49.3183789591,-123.1875579313,2024-04-27
210423105,Lumbricidae,Lumbricid Earthworms,Animalia,49.328085782,-123.1067640689,2024-04-27
210423207,Vinealobryum insulanum,Cylindric Beard-moss,Plantae,49.2316797595,-123.156841211,2024-04-27
210423396,Hermissenda crassicornis,Horned Nudibranch,Mollusca,49.4020888503,-123.3798689023,2024-04-26
210423535,Oniscus asellus,Common Shiny Woodlouse,Animalia,49.359671293,-123.0568452175,2024-04-27
210423797,Oniscus asellus,Common Shiny Woodlouse,Animalia,49.2467166573,-123.0260962253,2024-04-27
210423926,Ambystoma gracile,Northwestern Salamander,Amphibia,49.3056366667,-123.1380388333,2024-04-27
210424012,Laburnum anagyroides,Common Laburnum,Plantae,49.2385321988,-123.1596769765,2024-04-27
210424865,Nebria brevicollis,European Gazelle Beetle,Insecta,49.3914123868,-123.1821829726,2024-04-27
210425202,Dryopteris expansa,spreading wood fern,Plantae,49.2389543045,-123.2053358049,2024-04-27
210425625,Mytilus trossulus,Northern Bay Mussel,Mollusca,49.4021835402,-123.3798152581,2024-04-26
210426031,Berberis aquifolium,Oregon grape,Plantae,49.2958574147,-123.1370200217,2024-04-27
210426127,Fomitopsis mounceae,Northern Red Belt,Fungi,49.3590632752,-123.1758635684,2024-04-27
210426376,Fomitopsis mounceae,Northern Red Belt,Fungi,49.2238216236,-123.0095728248,2024-04-27
210426522,Metacarcinus magister,Dungeness Crab,Animalia,49.0096017997,-123.0264374,2024-04-27
210426868,Xanthorhoe defensaria,,Insecta,49.1445252,-122.9310082,2024-04-27
210427533,Hedera helix,common ivy,Plantae,49.3301504,-123.1016319997,2024-04-27
210427691,Daphne laureola,Spurge-laurel,Plantae,49.3301504,-123.1016319997,2024-04-27
210428285,Aculus tetanothrix,Willow Bead Gall Mite,Arachnida,49.0152583333,-123.0422388333,2024-04-27
210429472,Caprella mutica,Japanese Skeleton Shrimp,Animalia,49.4020203418,-123.3798306808,2024-04-26
210430673,Colaptes auratus,Northern Flicker,Aves,49.3302261997,-123.1015435,2024-04-27
210431638,Zostera marina,Eelgrass,Plantae,49.0098218997,-123.0270067,2024-04-27
210431695,Anthomyiidae,Root-maggot Flies,Insecta,49.013275,-123.0397416667,2024-04-27
210432035,Ischnura cervula,Pacific Forktail,Insecta,49.254525,-123.0628888333,2024-04-26
210432144,Fucus distichus,Rockweed,Chromista,49.0098218997,-123.0270067,2024-04-27
210432286,Pipilo maculatus,Spotted Towhee,Aves,49.2628640812,-123.0076219947,2024-04-27
210432883,Selasphorus,"Rufous, Allen's, and Allied Hummingbirds",Aves,49.2416191642,-123.1877483337,2024-04-27
210432902,Earomyia,,Insecta,49.2545866667,-123.0628055,2024-04-26
210433001,Viola × williamsii,Horned pansy,Plantae,49.3736870268,-123.0119559387,2024-04-27
210433031,Lamium purpureum,red deadnettle,Plantae,49.0149527833,-123.0413361667,2024-04-27
210433465,Oxalis,Woodsorrels,Plantae,49.3209458434,-123.1137699523,2024-04-27
210433532,Ramalina subleptocarpha,Slit-rimmed ramalina,Fungi,49.0144972167,-123.0410278333,2024-04-27
210433721,Parmelia sulcata,Netted shield lichen,Fungi,49.0145861167,-123.0410138333,2024-04-27
210433978,Monarthropalpus flavus,Boxwood Gall Midge,Insecta,49.01413055,-123.0404638333,2024-04-27
210434319,Vaccinium parvifolium,Red Huckleberry,Plantae,49.2425151554,-123.1966300506,2024-04-27
210434471,Psylla buxi,Box Sucker,Insecta,49.0139472167,-123.0400195,2024-04-27
210434585,Hyacinthoides,Bluebells,Plantae,49.2425346555,-123.1965607915,2024-04-27
210434685,Toxicoscordion venenosum,Meadow Deathcamas,Plantae,49.33730138,-123.25095882,2024-04-27
210434783,Ceramium,Banded Weeds,Plantae,49.0097719997,-123.0270569,2024-04-27
210435199,Muscoidea,Muscoid Flies,Insecta,49.2552866667,-123.0632028333,2024-04-26
210435773,Clinocardium nuttallii,Nuttall's Cockle,Mollusca,49.0097677997,-123.0271007997,2024-04-27
210436067,Cytisus scoparius,Scotch Broom,Plantae,49.014842,-123.0423791997,2024-04-27
210436202,Zonotrichia leucophrys,White-crowned Sparrow,Aves,49.2572833333,-123.0643,2024-04-26
210436448,Nuttallia obscurata,Purple Mahogany Clam,Mollusca,49.0097718,-123.0270375,2024-04-27
210436695,Eurytetranychus buxi,Boxwood Mite,Arachnida,49.01355,-123.0402166667,2024-04-27
210436976,Macoma,,Mollusca,49.0102814997,-123.028356,2024-04-27
210437575,Ruditapes philippinarum,Japanese Littleneck,Mollusca,49.0113361,-123.0304423997,2024-04-27
210437576,Polyporales,Shelf Fungi,Fungi,49.2431577,-122.94579345,2024-04-27
210437578,Circus hudsonius,Northern Harrier,Aves,49.0183111667,-123.0435416667,2024-04-27
